ticket,symbol,direction,lot,entry_price,sl,tp,signal_score,entry_time,exit_price,exit_time,result,pnl,status,ind_open,ind_high,ind_low,ind_close,ind_volume,ind_ema_9,ind_ema_20,ind_ema_50,ind_ema_200,ind_sma_10,ind_sma_20,ind_sma_50,ind_sma_200,ind_macd,ind_macd_signal,ind_histogram,ind_atr,ind_di_pos,ind_di_neg,ind_adx,ind_supertrend,ind_supertrend_dir,ind_supertrend_flip,ind_psar,ind_psar_dir,ind_ichi_tenkan,ind_ichi_kijun,ind_ichi_span_a,ind_ichi_span_b,ind_ichi_cloud_top,ind_ichi_cloud_bot,ind_ichi_cloud_bull,ind_ichi_tk_bull,ind_ichi_tk_bear,ind_rsi,ind_stoch_k,ind_stoch_d,ind_cci,ind_williams_r,ind_mfi,ind_bb_mid,ind_bb_upper,ind_bb_lower,ind_bb_pct,ind_obv,ind_obv_ema,ind_vwap,ind_fib_swing_high,ind_fib_swing_low,ind_fib_236,ind_fib_382,ind_fib_500,ind_fib_618,ind_fib_786,ind_rsi_bull_div,ind_rsi_bear_div,ind_rsi_hid_bull,ind_rsi_hid_bear,ind_bull_chain,ind_bear_chain,ind_close_slope,ind_fvg_bull,ind_fvg_bear,ind_ob_bull,ind_ob_bear,ind_bos_bull,ind_bos_bear,ind_choch_bull,ind_choch_bear,ind_liq_bull_sweep,ind_liq_bear_sweep,ind_candle_pat,ind_candle_ex,ind_h1_datetime,ind_h1_open,ind_h1_high,ind_h1_low,ind_h1_close,ind_h1_volume,ind_h1_ema_9,ind_h1_ema_20,ind_h1_ema_50,ind_h1_ema_200,ind_h1_sma_10,ind_h1_sma_20,ind_h1_sma_50,ind_h1_sma_200,ind_h1_macd,ind_h1_macd_signal,ind_h1_histogram,ind_h1_atr,ind_h1_di_pos,ind_h1_di_neg,ind_h1_adx,ind_h1_supertrend,ind_h1_supertrend_dir,ind_h1_supertrend_flip,ind_h1_psar,ind_h1_psar_dir,ind_h1_ichi_tenkan,ind_h1_ichi_kijun,ind_h1_ichi_span_a,ind_h1_ichi_span_b,ind_h1_ichi_cloud_top,ind_h1_ichi_cloud_bot,ind_h1_ichi_cloud_bull,ind_h1_ichi_tk_bull,ind_h1_ichi_tk_bear,ind_h1_rsi,ind_h1_stoch_k,ind_h1_stoch_d,ind_h1_cci,ind_h1_williams_r,ind_h1_mfi,ind_h1_bb_mid,ind_h1_bb_upper,ind_h1_bb_lower,ind_h1_bb_pct,ind_h1_obv,ind_h1_obv_ema,ind_h1_vwap,ind_h1_fib_swing_high,ind_h1_fib_swing_low,ind_h1_fib_236,ind_h1_fib_382,ind_h1_fib_500,ind_h1_fib_618,ind_h1_fib_786,ind_h1_rsi_bull_div,ind_h1_rsi_bear_div,ind_h1_rsi_hid_bull,ind_h1_rsi_hid_bear,ind_h1_bull_chain,ind_h1_bear_chain,ind_h1_close_slope,ind_h1_fvg_bull,ind_h1_fvg_bear,ind_h1_ob_bull,ind_h1_ob_bear,ind_h1_bos_bull,ind_h1_bos_bear,ind_h1_choch_bull,ind_h1_choch_bear,ind_h1_liq_bull_sweep,ind_h1_liq_bear_sweep,ind_h1_candle_pat,ind_h1_candle_ex
90819547,XAUUSD.m,BUY,0.01,4364.49,4358.41,4376.41,9.15,2026-08-07T13:39:55.280424+00:00,4151.84,2026-08-05T08:38:00+00:00,LOSS,-14.0,CLOSED,4353.31,4366.12,4351.1,4364.41,1096,4354.119218101374,4346.704796824202,4331.135543853026,4292.1725886420145,4354.366,4344.5735,4328.637,4280.0305499999995,9.135410559796583,9.098050260442799,0.03736029935378404,9.392615994444185,31.40904847333086,19.39310965457177,23.495730495341373,4337.720585195158,1,0,4343.932226789239,1,4352.655,4336.43,4318.2325,4305.03,4318.2325,4305.03,1,0,0,66.15471948909513,88.50465813990249,80.2767465117508,65.35082064565908,-11.495341860097511,58.03783342196838,4344.5735,4387.380079068857,4301.766920931143,0.7316991970800939,5097.0,5134.226174337779,4346.252565221066,4371.69,4301.17,4355.04728,4344.75136,4336.43,4328.1086399999995,4316.26128,0,0,0,0,8.0,0.0,17.090000000000146,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 16:00:00+00:00,4361.22,4366.12,4339.19,4364.41,8344,4321.318973998003,4294.3254607096005,4251.270738915101,4149.868129491787,4311.629999999999,4279.7445,4262.2122,4111.972299999999,26.727648738222342,17.858258291235266,8.869390446987076,21.922947296997872,34.52382553841456,8.064800064357366,32.84074272661999,4283.626462127619,1,0,4301.17,1,4316.79,4297.5599999999995,4251.3175,4174.765,4251.3175,4174.765,1,0,0,76.77317889541949,94.87468318783459,93.6173217596542,165.37832187638048,-5.125316812165409,86.80844780969768,4279.7445,4359.8454028071965,4199.643597192803,1.0284927949176204,34275.0,-7385.852563189994,4283.006665359742,4371.69,4150.13,4319.4018399999995,4287.05408,4260.91,4234.76592,4197.54384,0,0,0,1,6.0,2.0,48.32999999999993,1,0,0,0,0,0,0,0,0,0,1,2
90819622,XAUUSD.m,BUY,0.01,4364.33,4358.06,4376.06,11.55,2026-08-07T13:40:23.116193+00:00,4151.84,2026-08-05T08:38:00+00:00,LOSS,-14.0,CLOSED,4364.82,4365.01,4363.22,4364.06,90,4356.1665744811,4348.389555401894,4332.440215264652,4292.660092627623,4354.322,4346.816499999999,4329.8405999999995,4280.6200499999995,9.432016929376914,9.169566331220715,0.26245059815619953,8.849571865883046,30.955256221222477,19.112921218086527,23.506936023445938,4337.720585196897,1,0,4346.1528486461,1,4352.655,4336.43,4318.422500000001,4305.219999999999,4318.422500000001,4305.219999999999,1,0,0,65.63361229781876,76.52307692307939,79.78330767354373,75.01692582833333,-23.476923076920613,54.85492743535178,4346.816499999999,4388.800604398028,4304.83239560197,0.7053574828764367,5500.0,5603.6490780122085,4347.271601973915,4371.69,4301.17,4355.04728,4344.75136,4336.43,4328.1086399999995,4316.26128,0,0,0,0,7.0,1.0,13.3700000000008,1,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 16:00:00+00:00,4361.22,4366.12,4339.19,4364.06,8448,4321.248973998003,4294.292127376267,4251.257013424905,4149.864646904722,4311.594999999999,4279.727000000001,4262.2052,4111.97055,26.69972851030252,17.8526742456513,8.84705426465122,21.922947296997872,34.52382553841456,8.064800064357366,32.84074272661999,4283.626462127619,1,0,4301.17,1,4316.79,4297.5599999999995,4251.3175,4174.765,4251.3175,4174.765,1,0,0,76.72321401459574,94.62827372571162,93.53518527227988,165.18410623181174,-5.3717262742883705,86.82078531651925,4279.727000000001,4359.7501348390915,4199.70386516091,1.026928869817304,34379.0,-7375.947801285231,4283.053297932132,4371.69,4150.13,4319.4018399999995,4287.05408,4260.91,4234.76592,4197.54384,0,0,0,1,6.0,2.0,47.98000000000047,1,0,0,0,0,0,0,0,0,0,1,2
90819698,XAUUSD.m,BUY,0.01,4363.61,4357.18,4375.18,11.55,2026-08-07T13:40:55.332993+00:00,4151.84,2026-08-05T08:38:00+00:00,LOSS,-14.0,CLOSED,4364.82,4365.13,4361.86,4363.18,203,4355.9905744811,4348.305745878084,4332.40570546073,4292.651336408718,4354.234,4346.7725,4329.823,4280.61565,9.36181749917705,9.15552644518074,0.20629105399630987,8.955286151597367,30.589839332790987,18.8872993026859,23.506936023445938,4337.720585196897,1,0,4346.1528486461,1,4352.655,4336.43,4318.422500000001,4305.219999999999,4318.422500000001,4305.219999999999,1,0,0,64.80815969016373,73.81538461538675,78.88074357097952,72.35088591512776,-26.18461538461326,55.2190797554851,4346.7725,4388.682292788539,4304.862707211461,0.6957478062798645,5387.0,5592.887173250304,4347.363014890704,4371.69,4301.17,4355.04728,4344.75136,4336.43,4328.1086399999995,4316.26128,0,0,0,0,7.0,1.0,12.490000000000691,1,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 16:00:00+00:00,4361.22,4366.12,4339.19,4363.18,8561,4321.072973998002,4294.208317852457,4251.222503620984,4149.855890685816,4311.507,4279.683,4262.1876,4111.96615,26.629529080102657,17.838634359611326,8.79089472049133,21.922947296997872,34.52382553841456,8.064800064357366,32.84074272661999,4283.626462127619,1,0,4301.17,1,4316.79,4297.5599999999995,4251.3175,4174.765,4251.3175,4174.765,1,0,0,76.5966331525673,94.00872993523,93.32867067545267,164.69541799896717,-5.991270064770002,86.83412481089556,4279.683,4359.511625152171,4199.854374847829,1.0229765628609804,34492.0,-7365.185896523327,4283.0937279616355,4371.69,4150.13,4319.4018399999995,4287.05408,4260.91,4234.76592,4197.54384,0,0,0,1,6.0,2.0,47.100000000000364,1,0,0,0,0,0,0,0,0,0,1,2
90819760,XAUUSD.m,BUY,0.01,4364.61,4358.43,4376.43,11.55,2026-08-07T13:41:23.111198+00:00,4151.84,2026-08-05T08:38:00+00:00,LOSS,-14.0,CLOSED,4364.82,4365.13,4361.86,4364.43,306,4356.2405744811,4348.424793497132,4332.454725068574,4292.6637742196635,4354.359,4346.835,4329.848,4280.621899999999,9.461532598892518,9.175469465123834,0.28606313376868364,8.955286151597367,30.589839332790987,18.8872993026859,23.506936023445938,4337.720585196897,1,0,4346.1528486461,1,4352.655,4336.43,4318.422500000001,4305.219999999999,4318.422500000001,4305.219999999999,1,0,0,65.98699055830494,77.66153846154059,80.1627948530308,73.92383406374033,-22.338461538459413,55.54605959928399,4346.835,4388.851410578416,4304.818589421584,0.709382474106901,5284.0,5583.07764944078,4347.45500120698,4371.69,4301.17,4355.04728,4344.75136,4336.43,4328.1086399999995,4316.26128,0,0,0,0,7.0,1.0,13.740000000000691,1,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 16:00:00+00:00,4361.22,4366.12,4339.19,4364.43,8664,4321.322973998002,4294.327365471505,4251.2715232288265,4149.868328496762,4311.632,4279.7455,4262.2126,4111.9724,26.729244179818124,17.858577379554422,8.870666800263702,21.922947296997872,34.52382553841456,8.064800064357366,32.84074272661999,4283.626462127619,1,0,4301.17,1,4316.79,4297.5599999999995,4251.3175,4174.765,4251.3175,4174.765,1,0,0,76.77602755334553,94.88876372852766,93.62201527321855,165.38941735411265,-5.11123627147234,86.84641970218412,4279.7455,4359.8508536485515,4199.6401463514485,1.0285820244395838,34595.0,-7355.376372713803,4283.171522213452,4371.69,4150.13,4319.4018399999995,4287.05408,4260.91,4234.76592,4197.54384,0,0,0,1,6.0,2.0,48.350000000000364,1,0,0,0,0,0,0,0,0,0,1,2
90820269,XAUUSD.m,BUY,0.01,4365.66,4359.39,4377.39,11.35,2026-08-07T13:41:55.344633+00:00,4151.84,2026-08-05T08:38:00+00:00,LOSS,-14.0,CLOSED,4364.82,4367.08,4361.86,4365.39,418,4356.4325744811,4348.516222068561,4332.492372127397,4292.673326458469,4354.455,4346.883,4329.8672,4280.6267,9.538113795473691,9.190785704440069,0.3473280910336225,9.094571865883067,30.87532998304695,18.59803544144014,23.59004668341236,4337.720585196897,1,0,4346.1528486461,1,4353.135,4336.43,4318.422500000001,4305.219999999999,4318.422500000001,4305.219999999999,1,0,0,66.62257876310954,80.61538461538686,81.14741023764623,77.57464607995904,-19.384615384613145,55.89645683011277,4346.883,4388.986149075865,4304.779850924135,0.719781660115886,6008.0,5652.030030393161,4347.570041658095,4371.69,4301.17,4355.04728,4344.75136,4336.43,4328.1086399999995,4316.26128,0,0,0,0,8.0,0.0,14.700000000000728,1,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 16:00:00+00:00,4361.22,4367.08,4339.19,4365.39,8776,4321.5149739980025,4294.418794042934,4251.30917028765,4149.8778807355675,4311.728,4279.7935,4262.2318,4111.977199999999,26.805825376399298,17.873893618870657,8.931931757528641,21.991518725569303,34.41617730972868,8.039653330816268,32.84074272661999,4283.81846212762,1,0,4301.17,1,4316.79,4297.5599999999995,4251.3175,4174.765,4251.3175,4174.765,1,0,0,76.9119462148573,95.56462968178029,93.84730392430276,166.45329692561108,-4.435370318219708,86.85980997150384,4279.7935,4360.113375307892,4199.4736246921075,1.0328475652625284,34707.0,-7344.709706047137,4283.268117864131,4371.69,4150.13,4319.4018399999995,4287.05408,4260.91,4234.76592,4197.54384,0,0,0,1,6.0,2.0,49.3100000000004,1,0,0,0,0,0,0,0,0,0,1,2
90820390,XAUUSD.m,BUY,0.01,4366.3,4360.06,4378.06,11.85,2026-08-07T13:42:23.098835+00:00,4151.84,2026-08-05T08:38:00+00:00,LOSS,-14.0,CLOSED,4364.82,4367.91,4361.86,4366.06,521,4356.5665744811,4348.58003159237,4332.518646637201,4292.679993125136,4354.522,4346.916499999999,4329.8806,4280.63005,9.59156108892148,9.201475163129627,0.39008592579185297,9.153857580168776,31.323021614780146,18.47758372960169,23.659887427937203,4337.720585196897,1,0,4346.1528486461,1,4353.549999999999,4336.43,4318.422500000001,4305.219999999999,4318.422500000001,4305.219999999999,1,0,0,66.94365005622139,82.67692307692553,81.83458972482579,79.45051551993086,-17.32307692307446,56.213847642380365,4346.916499999999,4389.082669664907,4304.750330335091,0.7270006992825442,6111.0,5661.839554202685,4347.674036254498,4371.69,4301.17,4355.04728,4344.75136,4336.43,4328.1086399999995,4316.26128,0,0,0,0,8.0,0.0,15.3700000000008,1,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 16:00:00+00:00,4361.22,4367.91,4339.19,4366.06,8879,4321.6489739980025,4294.482603566743,4251.335444797454,4149.884547402235,4311.795,4279.827,4262.2452,4111.98055,26.859272669846177,17.88458307756003,8.974689592286147,22.050804439855014,34.32364609798282,8.018037947503291,32.84074272661999,4283.984462127618,1,0,4301.17,1,4316.79,4297.5599999999995,4251.3175,4174.765,4251.3175,4174.765,1,0,0,77.00586731784573,96.03632779498788,94.0045366287053,167.28268508019593,-3.96367220501211,86.87208234399307,4279.827,4360.297611856959,4199.356388143042,1.0358043017821512,34810.0,-7334.900182237612,4283.352215293472,4371.69,4150.13,4319.4018399999995,4287.05408,4260.91,4234.76592,4197.54384,0,0,0,1,6.0,2.0,49.98000000000047,1,0,0,0,0,0,0,0,0,0,1,2
90820511,XAUUSD.m,BUY,0.01,4367.0,4360.73,4378.73,11.85,2026-08-07T13:42:55.450382+00:00,4151.84,2026-08-05T08:38:00+00:00,LOSS,-14.0,CLOSED,4364.82,4367.91,4361.86,4366.73,628,4356.7005744810995,4348.64384111618,4332.544921147005,4292.686659791802,4354.589,4346.95,4329.893999999999,4280.6334,9.64500838236836,9.212164621819003,0.4328437605493569,9.153857580168776,31.323021614780146,18.47758372960169,23.659887427937203,4337.720585196897,1,0,4346.1528486461,1,4353.549999999999,4336.43,4318.422500000001,4305.219999999999,4318.422500000001,4305.219999999999,1,0,0,67.25860316614293,84.73846153846142,82.52176921200441,80.28709163349762,-15.261538461538574,56.53870940881426,4346.95,4389.181222174063,4304.718777825937,0.734186923580771,6218.0,5672.030030393161,4347.7770043417795,4371.69,4301.17,4355.04728,4344.75136,4336.43,4328.1086399999995,4316.26128,0,0,0,0,8.0,0.0,16.039999999999964,1,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 16:00:00+00:00,4361.22,4367.91,4339.19,4366.73,8986,4321.7829739980025,4294.546413090553,4251.361719307258,4149.891214068901,4311.861999999999,4279.860500000001,4262.2586,4111.983899999999,26.912719963293057,17.895272536249408,9.017447427043649,22.050804439855014,34.32364609798282,8.018037947503291,32.84074272661999,4283.984462127618,1,0,4301.17,1,4316.79,4297.5599999999995,4251.3175,4174.765,4251.3175,4174.765,1,0,0,77.09902738355147,96.50802590819485,94.16176933310761,167.65264539301097,-3.491974091805152,86.88473816962399,4279.860500000001,4360.482680172649,4199.238319827352,1.0387444237675771,34917.0,-7324.709706047137,4283.421666445949,4371.69,4150.13,4319.4018399999995,4287.05408,4260.91,4234.76592,4197.54384,0,0,0,1,6.0,2.0,50.649999999999636,1,0,0,0,0,0,0,0,0,0,1,2
90820649,XAUUSD.m,BUY,0.01,4362.86,4356.72,4374.72,11.85,2026-08-07T13:43:23.203394+00:00,4151.84,2026-08-05T08:38:00+00:00,LOSS,-14.0,CLOSED,4364.82,4367.91,4361.86,4362.72,729,4355.8985744811,4348.261936354274,4332.387666245044,4292.64675929429,4354.188,4346.7495,4329.8138,4280.61335,9.325122342482246,9.14818741384178,0.17693492864046512,9.153857580168776,31.323021614780146,18.47758372960169,23.659887427937203,4337.720585196897,1,0,4346.1528486461,1,4353.549999999999,4336.43,4318.422500000001,4305.219999999999,4318.422500000001,4305.219999999999,1,0,0,64.38488246325949,72.40000000000201,78.40894869918462,75.26801667659551,-27.599999999997983,56.84022485013698,4346.7495,4388.6218677130155,4304.877132286984,0.6907045251113909,4861.0,5542.791935155065,4347.818289715684,4371.69,4301.17,4355.04728,4344.75136,4336.43,4328.1086399999995,4316.26128,0,0,0,0,8.0,0.0,12.030000000000655,1,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 16:00:00+00:00,4361.22,4367.91,4339.19,4362.72,9087,4320.980973998003,4294.164508328648,4251.204464405298,4149.851313571388,4311.461,4279.66,4262.178400000001,4111.963849999999,26.592833923407852,17.83129532827237,8.761538595135484,22.050804439855014,34.32364609798282,8.018037947503291,32.84074272661999,4283.984462127618,1,0,4301.17,1,4316.79,4297.5599999999995,4251.3175,4174.765,4251.3175,4174.765,1,0,0,76.52991641038842,93.68487749929643,93.22071986347481,165.43379649921826,-6.315122500703568,86.89628414529004,4279.66,4359.387533908679,4199.932466091321,1.0208990917437528,35018.0,-7315.090658428089,4283.3894902441525,4371.69,4150.13,4319.4018399999995,4287.05408,4260.91,4234.76592,4197.54384,0,0,0,1,6.0,2.0,46.64000000000033,1,0,0,0,0,0,0,0,0,0,1,2
90820967,XAUUSD.m,BUY,0.01,4362.37,4355.73,4373.73,11.85,2026-08-07T13:43:55.444590+00:00,4151.84,2026-08-05T08:38:00+00:00,LOSS,-14.0,CLOSED,4364.82,4367.91,4361.56,4361.73,843,4355.7005744810995,4348.167650639989,4332.348842715633,4292.636908548022,4354.089,4346.7,4329.794,4280.6084,9.246147983508308,9.132392542046993,0.11375544146131489,9.175286151597296,31.24986775396976,18.43442995584093,23.659887427937203,4337.720585196897,1,0,4346.1528486461,1,4353.549999999999,4336.43,4318.422500000001,4305.219999999999,4318.422500000001,4305.219999999999,1,0,0,63.49241088387795,69.35384615384604,77.39356408379929,73.64720177272046,-30.646153846153958,57.17595429416869,4346.7,4388.495143510364,4304.904856489636,0.6798055795199349,4747.0,5531.934792297923,4347.89382673176,4371.69,4301.17,4355.04728,4344.75136,4336.43,4328.1086399999995,4316.26128,0,0,0,0,8.0,0.0,11.039999999999964,1,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 16:00:00+00:00,4361.22,4367.91,4339.19,4361.73,9201,4320.7829739980025,4294.070222614362,4251.165640875885,4149.84146282512,4311.361999999999,4279.610500000001,4262.1586,4111.9589,26.513859564433005,17.815500456477398,8.698359107955607,22.050804439855014,34.32364609798282,8.018037947503291,32.84074272661999,4283.984462127618,1,0,4301.17,1,4316.79,4297.5599999999995,4251.3175,4174.765,4251.3175,4174.765,1,0,0,76.38503214849501,92.9878907350042,92.98839094204406,164.88429293979016,-7.012109264995804,86.90957483564293,4279.610500000001,4359.121837417355,4200.099162582646,1.0164011992966133,35132.0,-7304.233515570946,4283.426448807353,4371.69,4150.13,4319.4018399999995,4287.05408,4260.91,4234.76592,4197.54384,0,0,0,1,6.0,2.0,45.649999999999636,1,0,0,0,0,0,0,0,0,0,1,2
90821101,XAUUSD.m,BUY,0.01,4361.96,4355.93,4373.93,11.85,2026-08-07T13:44:23.148297+00:00,4151.84,2026-08-05T08:38:00+00:00,LOSS,-14.0,CLOSED,4364.82,4367.91,4361.56,4361.93,939,4355.7405744811,4348.186698259036,4332.3566858528875,4292.638898597773,4354.109,4346.71,4329.798,4280.609399999999,9.262102399461583,9.135583425237648,0.12651897422393432,9.175286151597296,31.24986775396976,18.43442995584093,23.659887427937203,4337.720585196897,1,0,4346.1528486461,1,4353.549999999999,4336.43,4318.422500000001,4305.219999999999,4318.422500000001,4305.219999999999,1,0,0,63.67070826728712,69.9692307692329,77.59869228892823,73.89868931705722,-30.030769230767103,57.45486500232786,4346.71,4388.520377961248,4304.899622038752,0.6820122268938443,4651.0,5522.791935155065,4347.973125135654,4371.69,4301.17,4355.04728,4344.75136,4336.43,4328.1086399999995,4316.26128,0,0,0,0,8.0,0.0,11.240000000000691,1,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 16:00:00+00:00,4361.22,4367.91,4339.19,4361.93,9297,4320.822973998002,4294.0892702334095,4251.17348401314,4149.843452874871,4311.382,4279.6205,4262.1626,4111.9599,26.5298139803881,17.818691339668415,8.711122640719683,22.050804439855014,34.32364609798282,8.018037947503291,32.84074272661999,4283.984462127618,1,0,4301.17,1,4316.79,4297.5599999999995,4251.3175,4174.765,4251.3175,4174.765,1,0,0,76.41444569990793,93.12869614193234,93.03532607768678,164.9953584393288,-6.871303858067665,86.92083055199258,4279.6205,4359.175362228604,4200.065637771396,1.0173128184389317,35228.0,-7295.090658428089,4283.47939994807,4371.69,4150.13,4319.4018399999995,4287.05408,4260.91,4234.76592,4197.54384,0,0,0,1,6.0,2.0,45.850000000000364,1,0,0,0,0,0,0,0,0,0,1,2
90821269,XAUUSD.m,BUY,0.01,4361.99,4355.74,4373.74,11.85,2026-08-07T13:44:55.345527+00:00,4151.84,2026-08-05T08:38:00+00:00,LOSS,-14.0,CLOSED,4364.82,4367.91,4360.31,4361.74,1054,4355.7025744811,4348.168603020941,4332.349234872495,4292.637008050509,4354.09,4346.7005,4329.7942,4280.60845,9.24694570430529,9.132552086206388,0.11439361809890158,9.26457186588301,30.94870254049431,18.256771314957764,23.659887427937203,4337.720585196897,1,0,4346.1528486461,1,4353.549999999999,4336.43,4318.422500000001,4305.219999999999,4318.422500000001,4305.219999999999,1,0,0,63.501302033594975,69.38461538461594,77.40382049405592,72.08635085855151,-30.615384615384055,57.78385776135734,4346.7005,4388.496400818889,4304.904599181111,0.6799159690943061,4536.0,5511.839554202685,4348.03857187915,4371.69,4301.17,4355.04728,4344.75136,4336.43,4328.1086399999995,4316.26128,0,0,0,0,8.0,0.0,11.050000000000182,1,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 16:00:00+00:00,4361.22,4367.91,4339.19,4361.74,9412,4320.784973998003,4294.071174995314,4251.166033032749,4149.841562327608,4311.362999999999,4279.611,4262.1588,4111.958949999999,26.514657285231806,17.81566000063716,8.698997284594647,22.050804439855014,34.32364609798282,8.018037947503291,32.84074272661999,4283.984462127618,1,0,4301.17,1,4316.79,4297.5599999999995,4251.3175,4174.765,4251.3175,4174.765,1,0,0,76.38650456833534,92.99493100535074,92.99073769882625,164.88984687270948,-7.005068994649268,86.93425284338362,4279.611,4359.124511834229,4200.09748816577,1.0164468158017164,35343.0,-7284.138277475708,4283.533489046564,4371.69,4150.13,4319.4018399999995,4287.05408,4260.91,4234.76592,4197.54384,0,0,0,1,6.0,2.0,45.659999999999854,1,0,0,0,0,0,0,0,0,0,1,2
90821504,XAUUSD.m,BUY,0.01,4359.98,4353.4,4371.4,10.625,2026-08-07T13:45:23.093730+00:00,4151.84,2026-08-05T08:38:00+00:00,LOSS,-14.0,CLOSED,4358.41,4359.75,4358.27,4359.4,91,4355.91885958488,4348.9564911646885,4333.285661254356,4292.624993328619,4353.592,4348.558999999999,4330.7442,4281.16295,8.817760723875836,9.02785770134028,-0.21009697746444367,8.833225561572927,30.141426165550023,17.90993638668577,23.78815093446585,4337.720585186917,1,0,4348.195820754412,1,4353.549999999999,4336.43,4318.422500000001,4305.219999999999,4318.422500000001,4305.219999999999,1,0,0,61.24061629888424,62.1846153846155,70.1988639078178,51.7744345568743,-37.8153846153845,53.968874313565735,4348.558999999999,4388.381655228813,4308.736344771186,0.6361159864618524,5110.0,5921.210843455543,4349.180771369723,4371.69,4301.17,4355.04728,4344.75136,4336.43,4328.1086399999995,4316.26128,0,0,1,0,6.0,2.0,2.8099999999994907,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-07 16:00:00+00:00,4361.22,4367.91,4339.19,4359.4,9516,4320.316973998002,4293.8483178524575,4251.074268326865,4149.818278745518,4311.128999999999,4279.494000000001,4262.112,4111.94725,26.3279906185644,17.778326667303677,8.549663951260722,22.050804439855014,34.32364609798282,8.018037947503291,32.84074272661999,4283.984462127618,1,0,4301.17,1,4316.79,4297.5599999999995,4251.3175,4174.765,4251.3175,4174.765,1,0,0,75.48537984150204,91.3475077442974,92.44159661180846,163.5883355779873,-8.652492255702596,86.94618327528609,4279.494000000001,4358.503967765577,4200.484032234424,1.0056703746360292,16415.0,-9086.804944142374,4283.5344831864595,4371.69,4150.13,4319.4018399999995,4287.05408,4260.91,4234.76592,4197.54384,0,0,0,0,6.0,2.0,43.31999999999971,1,0,0,0,0,0,0,0,0,0,0,0
90821696,XAUUSD.m,BUY,0.01,4358.14,4351.97,4369.97,9.455,2026-08-07T13:45:55.325788+00:00,4151.84,2026-08-05T08:38:00+00:00,LOSS,-14.0,CLOSED,4358.41,4359.75,4357.9,4357.97,200,4355.632859584881,4348.820300688498,4333.229582822983,4292.610764472897,4353.449,4348.4875,4330.7155999999995,4281.1558,8.703686649801057,9.005042886525324,-0.30135623672426703,8.859654133001555,30.051513532120044,18.154813114063177,23.732699481342312,4337.720585186917,1,0,4348.195820754412,1,4353.549999999999,4336.43,4318.422500000001,4305.219999999999,4318.422500000001,4305.219999999999,1,0,0,60.2861435250027,57.784615384617396,68.73219724115175,49.213524718838634,-42.215384615382604,53.54718767533511,4348.4875,4388.233259853286,4308.741740146715,0.6192894542084871,4819.0,5893.496557741257,4349.230213528599,4371.69,4301.17,4355.04728,4344.75136,4336.43,4328.1086399999995,4316.26128,0,0,1,0,6.0,2.0,1.3800000000001091,0,0,0,0,0,0,0,0,0,0,-1,0,2026-08-07 16:00:00+00:00,4361.22,4367.91,4339.19,4357.97,9625,4320.030973998002,4293.712127376267,4251.018189895493,4149.804049889796,4310.986,4279.4225,4262.0834,4111.9401,26.21391654449053,17.7555118524889,8.45840469200163,22.050804439855014,34.32364609798282,8.018037947503291,32.84074272661999,4283.984462127618,1,0,4301.17,1,4316.79,4297.5599999999995,4251.3175,4174.765,4251.3175,4174.765,1,0,0,74.82270717918016,90.3407490847653,92.10601039196445,162.79109336933698,-9.659250915234686,86.95874685322343,4279.4225,4358.130010208109,4200.714989791891,0.9989835137226086,16306.0,-9097.185896523326,4283.557079291282,4371.69,4150.13,4319.4018399999995,4287.05408,4260.91,4234.76592,4197.54384,0,0,0,0,6.0,2.0,41.89000000000033,1,0,0,0,0,0,0,0,0,0,0,0
